customer_id,income,payment_history,number_of_open_credit_cards,credit_score,total_debt
5104,109631,0.7,2,364,361677
5105,110857,1.0,1,828,159605
5106,133115,0.88,9,682,71218
5107,46530,1.0,3,342,287078
5108,40172,0.98,9,778,215798
5109,142640,0.96,10,733,22006
5110,134820,0.98,11,790,296774
5111,117017,0.92,11,704,300761
5112,131692,0.6,1,300,143533
5113,52986,0.8,0,600,7756
5114,26615,0.76,4,522,488826
5115,143975,0.98,14,791,269537
5116,75926,0.85,1,672,167583
5117,41209,1.0,4,847,361205
5118,101082,0.96,13,750,4779
5119,94215,0.98,11,770,437233
5120,134730,0.92,1,711,58962
5121,45260,0.98,13,758,140082
5122,53765,1.0,8,311,163774
5123,58690,0.75,14,473,476616
5124,28864,1.0,12,324,211172
5125,46189,0.77,2,549,486341
5126,27370,0.85,1,659,490531
5127,147130,0.75,8,454,475466
5128,71345,0.75,5,493,282816
5129,112000,0.72,1,406,27788
5130,129981,0.7,6,360,15974
5131,111439,1.0,8,849,336148
5132,91366,0.83,6,626,340943
5133,36724,0.7,7,388,371402
5134,28917,0.7,5,395,390292
5135,141257,0.98,15,789,325682
5136,46659,0.82,15,601,49361
5137,43607,0.82,8,603,259930
5138,61320,0.78,9,560,374229
5139,111355,0.7,7,396,320956
5140,82440,0.78,12,551,141682
5141,133134,0.98,15,758,199502
5142,36686,0.77,6,543,238287
5143,138660,0.75,5,487,228508
5144,144726,0.75,8,467,22415
5145,137991,0.92,7,718,228378
5146,126833,1.0,12,850,3540
5147,121156,0.96,10,742,195881
5148,66473,0.92,15,715,444476
5149,87313,0.82,4,608,460350
5150,70395,1.0,6,827,145451
5151,146403,0.83,7,627,235562
5152,117114,0.7,12,377,126349
5153,93032,1.0,11,317,442709
5154,101012,0.72,9,410,408751
5155,59294,0.7,14,375,74098
5156,126427,0.82,5,615,11755
5157,45399,0.96,10,736,180432
5158,83679,0.98,2,770,400009
5159,118889,0.99,12,810,88351
5160,74910,0.85,11,658,488115
5161,139375,0.83,6,626,407333
5162,111233,0.74,6,432,85805
5163,58862,0.88,15,692,400524
5164,92241,0.72,7,404,222124
5165,26039,0.7,10,367,397788
5166,72335,0.96,2,728,391414
5167,27629,0.75,2,452,209796
5168,123189,0.96,3,732,470273
5169,133647,0.99,5,819,145769
5170,68637,0.82,0,623,475399
5171,132264,0.7,15,367,463807
5172,59265,0.74,10,434,141402
5173,42539,0.8,13,594,229845
5174,48645,0.85,10,669,133106
5175,35139,0.7,0,362,434804
5176,64651,1.0,6,322,498525
5177,122392,0.7,4,376,59238
5178,36539,0.83,0,631,210479
5179,113922,1.0,10,322,498719
5180,55685,0.75,12,452,263421
5181,149999,0.98,8,762,236551
5182,38760,0.96,10,728,199591
5183,148361,0.99,6,801,7583
5184,35819,1.0,10,319,213005
5185,36364,0.77,5,542,491566
5186,147754,0.72,5,420,450622
5187,86748,1.0,14,315,268733
5188,61695,0.92,0,705,393465
5189,123862,1.0,9,343,286770
5190,128467,0.78,11,568,179296
5191,26411,1.0,0,835,25106
5192,53652,0.96,6,729,186753
5193,52387,0.7,12,356,407759
5194,68524,0.83,11,649,117849
5195,46568,0.74,11,439,446178
5196,120492,0.82,14,608,127493
5197,111822,0.96,9,734,390999
5198,148351,0.96,0,737,396073
5199,54965,0.83,7,654,473407
5200,96913,0.85,6,667,439251
5201,58831,0.78,2,556,297103
5202,85661,0.92,9,718,450476
5203,132914,0.99,6,805,10264
5204,140894,0.7,7,354,137686
5205,136181,0.96,2,750,32356
5206,84587,0.7,2,362,424114
5207,63499,1.0,11,827,326289
5208,44617,1.0,11,350,424530
5209,33621,0.77,13,535,205883
5210,85825,0.74,0,427,186504
5211,79153,0.98,12,751,126508
5212,38333,0.99,0,823,291378
5213,131977,0.98,9,777,205677
5214,28058,0.82,1,608,494611
5215,128489,0.88,9,681,115344
5216,88683,0.72,2,417,70337
5217,121491,0.99,15,821,223406
5218,69371,0.75,8,457,159274
5219,75078,0.98,8,756,303513
5220,78492,0.72,14,401,464567
5221,113138,0.98,14,774,253000
5222,29338,0.75,2,458,323225
5223,46765,0.98,4,762,365925
5224,111446,0.75,1,454,226001
5225,124329,0.72,3,404,323311
5226,27286,1.0,0,307,145989
5227,65353,0.83,9,651,59614
5228,125601,1.0,4,339,484586
5229,31393,1.0,6,843,429515
5230,142821,0.72,12,403,420050
5231,71035,0.7,12,353,408767
5232,92156,0.85,4,665,58476
5233,113512,0.82,13,625,416243
5234,106484,0.83,15,652,206366
5235,110042,0.75,15,471,69927
5236,112756,0.82,13,617,29367
5237,28625,1.0,13,322,111674
5238,112696,0.92,10,723,235650
5239,131383,0.7,14,365,133953
5240,139078,0.98,12,777,411101
5241,103758,1.0,12,316,93355
5242,104620,0.78,12,555,220885
5243,133829,0.99,0,816,348265
5244,123849,0.78,12,556,203481
5245,57048,0.98,5,758,450601
5246,112170,0.8,5,595,398356
5247,106951,0.75,11,488,79806
5248,148205,0.88,9,684,75589
5249,114624,0.92,6,712,473666
5250,59796,0.98,3,783,456810
5251,61948,0.76,8,502,40225
5252,123611,0.82,15,601,350312
5253,96384,0.7,15,367,328278
5254,87436,0.7,10,376,294858
5255,99027,0.75,11,489,263672
5256,41141,0.96,0,732,280544
5257,32294,1.0,10,828,20834
5258,114732,1.0,15,334,247798
5259,26909,1.0,0,349,387404
5260,49635,0.8,3,589,146740
5261,56653,0.98,9,770,95114
5262,78302,0.82,4,608,215057
5263,45693,0.99,11,819,425997
5264,48804,0.74,6,440,151936
5265,54329,0.78,14,566,126746
5266,61403,0.88,5,693,312572
5267,81953,0.7,2,359,476300
5268,90692,0.92,8,701,400447
5269,120109,1.0,10,826,258444
5270,68521,0.88,0,697,274540
5271,33821,0.78,2,571,86163
5272,129407,0.75,2,455,429964
5273,132270,0.92,12,708,61621
5274,56317,0.88,6,699,487055
5275,49177,0.98,7,777,371432
5276,131935,1.0,12,343,90045
5277,58217,0.98,13,784,39600
5278,27965,0.7,5,393,182213
5279,139464,0.76,6,516,189198
5280,94519,1.0,15,345,113227
5281,41093,0.82,3,610,463912
5282,40304,0.7,6,395,216815
5283,71882,1.0,2,310,455635
5284,71601,0.92,2,719,115389
5285,40640,0.74,11,435,23598
5286,61718,0.98,4,771,245762
5287,72971,0.98,9,788,29874
5288,82102,1.0,6,340,380179
5289,64763,0.72,4,425,39719
5290,75237,0.74,1,427,138222
5291,50615,0.83,12,654,485693
5292,95175,0.6,5,300,420656
5293,89771,0.7,0,400,38354
5294,102857,0.72,15,422,444500
5295,83581,0.83,2,650,57913
5296,114736,1.0,6,846,397455
5297,60356,0.88,0,694,354884
5298,106047,0.92,11,703,167651
5299,125947,0.75,14,473,475194
5300,99594,0.76,10,502,22485
5301,59580,0.77,4,537,83892
5302,48606,0.99,10,821,386268
5303,33146,0.7,10,392,300122
5304,76009,0.96,12,732,180794
5305,139648,1.0,1,347,75373
5306,105483,0.7,13,386,2171
5307,123786,0.83,3,652,420245
5308,43123,0.8,3,588,324209
5309,70672,0.99,1,814,397154
5310,47159,0.72,14,405,495961
5311,76678,0.75,14,498,438432
5312,25716,0.78,10,556,262845
5313,129146,0.74,2,440,277293
5314,110787,0.85,11,659,378756
5315,116698,0.74,13,430,173302
5316,83865,0.72,6,406,463433
5317,143735,0.75,3,476,458764
5318,61728,0.8,10,581,383366
5319,134096,0.98,1,786,465288
5320,148194,0.72,10,403,164577
5321,52433,0.8,3,599,73081
5322,129177,0.76,14,519,201831
5323,132585,0.92,10,715,129843
5324,122207,0.92,7,716,35871
5325,114357,0.76,13,506,450197
5326,75904,1.0,14,325,231892
5327,97980,1.0,9,828,88366
5328,58920,0.85,4,666,189917
5329,95160,0.98,15,799,102917
5330,89888,0.77,13,530,490902
5331,105664,0.74,3,439,114565
5332,92685,1.0,13,342,68557
5333,129335,0.75,7,498,128423
5334,114528,0.75,0,476,397382
5335,55923,0.78,14,573,255134
5336,132647,0.7,6,365,127089
5337,28682,0.76,6,517,184519
5338,139495,0.83,15,641,143127
5339,72190,0.85,11,671,130378
5340,69595,0.7,8,379,232598
5341,45801,0.98,13,772,473610
5342,66648,0.82,13,613,325126
5343,109052,0.7,10,371,471110
5344,102663,0.96,0,730,417247
5345,41735,0.99,7,804,322381
5346,68668,0.88,1,694,196589
5347,125707,0.74,0,434,193202
5348,32736,0.96,8,730,25514
5349,136566,0.85,15,668,496534
5350,84129,0.7,7,365,52332
5351,86787,0.76,5,511,131672
5352,33485,0.7,15,381,171916
5353,77035,0.92,5,704,407641
5354,44377,0.72,12,423,225446
5355,26860,1.0,15,343,52453
5356,59434,0.85,1,660,182710
5357,40338,0.7,6,386,125869
5358,142677,0.98,2,794,220806
5359,56831,0.72,13,424,456645
5360,121996,0.96,6,727,89293
5361,86818,0.98,13,765,204598
5362,65704,0.72,14,421,279174
5363,148763,0.98,0,758,191864
5364,41798,0.98,4,799,172783
5365,84061,0.96,2,737,449052
5366,109715,0.92,10,710,96503
5367,84102,0.99,7,824,40263
5368,82308,0.72,5,408,206055
5369,30807,0.88,6,694,274507
5370,112488,0.77,6,526,253742
5371,87908,0.7,14,363,370785
5372,97544,0.7,8,357,300288
5373,137292,0.8,15,578,12212
5374,143657,0.7,5,374,438253
5375,148380,0.76,3,517,232325
5376,82144,1.0,4,849,454405
5377,137736,0.98,3,764,426733
5378,83030,0.75,6,496,242242
5379,115001,0.88,15,686,439003
5380,61416,0.92,0,721,450883
5381,133453,0.88,13,681,329125
5382,75810,0.76,11,518,471061
5383,50403,1.0,2,347,418229
5384,43882,0.88,10,696,117144
5385,45684,0.82,2,625,249770
5386,55570,0.72,1,411,439160
5387,98436,0.72,7,418,44291
5388,94394,0.98,2,758,359517
5389,104608,1.0,3,850,382575
5390,109380,0.72,13,424,241241
5391,79327,0.75,4,458,4894
5392,69958,0.75,13,499,194157
5393,53408,0.92,2,706,251019
5394,46794,0.96,7,742,419
5395,89004,0.99,11,805,119078
5396,85730,0.98,10,791,20576
5397,91921,0.99,4,822,300450
5398,94217,0.75,14,459,8193
5399,123229,0.83,7,629,23070
5400,83612,1.0,3,843,38830
5401,140194,0.98,5,761,60325
5402,59399,0.74,4,433,255053
5403,112000,0.77,7,537,23978
5404,129069,0.85,12,672,33986
5405,129656,0.83,12,632,239753
5406,80987,0.98,13,770,51525
5407,135210,0.92,6,721,100347
5408,27327,0.72,11,402,101313
5409,29039,0.83,5,646,277283
5410,33778,0.7,7,381,359197
5411,40617,1.0,8,829,186331
5412,105059,0.96,5,731,161751
5413,57448,0.92,6,703,224831
5414,77481,0.76,11,519,344369
5415,44131,1.0,9,315,259222
5416,63589,1.0,3,342,366350
5417,105097,0.77,14,543,49836
5418,102371,0.78,10,551,379461
5419,98658,1.0,4,848,339512
5420,90212,0.83,0,634,72459
5421,145740,0.75,3,482,40835
5422,129920,1.0,3,306,245883
5423,112526,0.75,11,483,175665
5424,98197,0.77,2,543,236930
5425,109319,0.76,10,503,89494
5426,25039,0.83,10,632,116692
5427,59283,0.75,5,458,134259
5428,80812,0.98,5,791,461889
5429,125504,0.78,8,563,144603
5430,54265,0.96,4,726,186288
5431,114926,1.0,6,310,47008
5432,48460,0.8,12,586,102642
5433,82612,0.98,5,778,266982
5434,93985,0.82,4,616,193812
5435,137589,0.8,10,594,16272
5436,135836,0.92,8,713,147195
5437,139899,0.78,8,556,189624
5438,68543,0.77,3,537,240221
5439,78479,0.99,6,801,314555
5440,99645,0.83,15,637,430773
5441,58945,0.7,10,369,341993
5442,148102,0.76,1,521,332606
5443,119515,0.92,10,704,321254
5444,82018,0.98,13,788,326784
5445,106844,0.7,8,374,400515
5446,95057,1.0,8,850,415640
5447,32863,0.99,8,806,151638
5448,122360,0.77,9,528,436104
5449,71592,0.88,13,681,201208
5450,121758,0.75,9,459,428521
5451,26741,0.85,13,666,199405
5452,48488,0.96,9,732,154223
5453,65963,0.8,4,595,150047
5454,36870,0.88,4,677,487982
5455,138018,0.74,3,448,165573
5456,116830,0.7,10,375,146468
5457,118166,0.83,2,643,294272
5458,53485,0.7,7,400,445677
5459,78750,0.98,11,768,92670
5460,141622,0.88,1,683,368819
5461,67947,0.78,8,567,208362
5462,105599,0.92,8,714,15030
5463,36495,0.76,6,522,421553
5464,86746,1.0,2,849,136798
5465,112386,0.85,10,672,425102
5466,129183,0.72,14,415,39166
5467,127840,1.0,11,303,30067
5468,61276,0.92,5,721,87739
5469,46106,0.77,11,541,416747
5470,67405,0.88,1,700,321509
5471,117173,0.72,6,420,319485
5472,146759,0.72,10,413,401858
5473,60055,0.82,12,623,248383
5474,32711,0.98,5,784,435937
5475,60212,0.72,9,402,339024
5476,130239,0.75,14,480,283656
5477,117206,0.72,12,408,186657
5478,104585,0.7,4,357,385829
5479,41847,0.78,12,563,116583
5480,35970,0.99,7,800,444762
5481,138984,1.0,9,317,24676
5482,106604,0.96,7,739,3658
5483,122341,0.8,1,587,330017
5484,60258,0.92,15,703,102516
5485,142737,0.8,0,598,486449
5486,72297,0.83,11,643,293919
5487,65334,0.99,5,809,13081
5488,29996,0.74,10,434,390146
5489,82757,0.98,13,799,145331
5490,82338,0.77,5,534,275532
5491,51376,0.83,1,638,45477
5492,83693,0.77,3,526,423618
5493,106084,0.75,13,471,437310
5494,137879,0.7,15,389,287810
5495,83321,0.7,4,375,57136
5496,56522,0.98,2,776,37669
5497,66393,0.96,14,728,5974
5498,113496,0.8,1,592,244213
5499,128808,0.98,8,797,251043
5500,52046,0.8,9,588,337908
5501,138504,0.75,4,493,285608
5502,50446,0.8,14,594,425160
5503,148358,0.92,12,717,184398
5504,35213,0.77,10,544,166478
5505,114482,0.98,9,755,411321
5506,40201,0.72,3,406,151255
5507,62183,0.72,8,413,209392
5508,148664,0.76,5,514,263268
5509,79936,0.92,2,725,238740
5510,86988,1.0,9,321,376828
5511,66266,0.7,7,392,225114
5512,60787,0.83,4,644,37931
5513,36549,0.72,11,418,252665
5514,93646,0.75,8,478,476432
5515,73641,1.0,12,325,405575
5516,100276,0.78,12,564,220493
5517,120881,1.0,15,346,228513
5518,124038,0.75,4,465,376281
5519,121297,0.82,0,618,124895
5520,68548,0.75,12,466,117773
5521,146430,0.78,6,571,407564
5522,54630,0.8,9,580,397079
5523,59049,0.75,1,481,498374
5524,56128,0.88,4,697,399591
5525,97506,0.92,10,708,163885
5526,96881,0.72,12,405,350899
5527,47033,0.78,2,553,412268
5528,93396,0.83,6,655,326441
5529,30292,0.99,1,823,400560
5530,147760,0.78,1,573,252307
5531,143457,0.92,15,717,90022
5532,124331,0.83,5,646,14875
5533,133090,0.75,9,497,283728
5534,110733,0.72,15,419,300962
5535,80185,0.85,6,660,261795
5536,142882,0.72,15,424,452785
5537,126743,0.83,2,645,219138
5538,47606,0.99,1,820,226266
5539,104695,0.7,15,369,11041
5540,77540,0.92,12,715,43953
5541,133434,0.7,2,394,135712
5542,32555,0.88,0,684,314828
5543,147447,0.8,0,598,328778
5544,103275,0.88,3,686,88631
5545,59601,1.0,9,331,51681
5546,132726,0.99,0,813,401518
5547,135335,1.0,9,308,335643
5548,143545,0.88,0,681,52779
5549,112840,0.8,15,585,7766
5550,131350,0.98,4,763,98166
5551,117407,0.82,5,606,383718
5552,72325,1.0,5,830,119557
5553,73103,1.0,8,327,210352
5554,131904,0.85,4,656,378312
5555,107564,0.83,14,642,24000
5556,29114,0.92,2,703,358382
5557,77792,1.0,2,324,202141
5558,142638,0.96,11,736,472308
5559,137099,0.72,4,421,475643
5560,137987,0.78,5,564,449475
5561,51814,0.98,14,755,299067
5562,129545,1.0,4,326,188343
5563,140400,0.74,2,448,53269
5564,126445,1.0,9,827,497428
5565,138656,0.92,12,712,459347
5566,118900,0.75,4,475,289198
5567,140932,0.78,1,575,313598
5568,145385,0.72,9,402,63672
5569,29689,0.75,9,487,426208
5570,59610,0.99,5,816,67370
5571,141492,0.98,8,755,153695
5572,79528,1.0,12,305,86309
5573,67561,0.88,9,685,259764
5574,34521,1.0,3,301,357350
5575,85264,0.83,0,640,425824
5576,61808,0.99,5,819,124703
5577,32274,1.0,6,333,334278
5578,90322,0.75,12,489,199999
5579,27551,0.76,1,514,216985
5580,137037,0.77,13,527,338643
5581,135322,1.0,5,345,30738
5582,139449,0.98,15,771,324617
5583,77607,0.75,8,471,342106
5584,33843,0.72,8,404,89222
5585,37785,0.7,14,356,279417
5586,68633,0.88,5,684,213995
5587,68000,0.85,12,660,219336
5588,123260,0.75,8,489,18501
5589,136298,0.75,10,496,95844
5590,61141,1.0,10,338,440434
5591,25595,0.83,8,650,279166
5592,66617,0.75,3,494,216530
5593,58697,0.83,13,653,302301
5594,33417,0.7,4,362,166496
5595,59797,0.7,7,358,383300
5596,48777,1.0,13,344,335217
5597,62548,0.76,10,510,125337
5598,128313,0.76,3,502,490580
5599,100038,0.77,9,540,359354
5600,87013,0.96,11,734,3312
5601,50846,0.76,10,507,409449
5602,142956,0.98,5,780,429152
5603,71868,1.0,2,320,337890
5604,79595,0.72,15,406,251198
5605,85309,0.78,10,573,135769
5606,78229,0.88,11,699,427112
5607,105762,1.0,13,302,45078
5608,63392,0.98,10,773,151819
5609,113270,0.96,11,728,340931
5610,81565,0.72,5,420,169117
5611,144019,0.92,4,724,200408
5612,62326,0.75,0,460,218282
5613,25969,0.8,15,591,320721
5614,34647,0.82,12,615,485759
5615,139706,0.92,5,702,254973
5616,45153,0.77,6,526,339367
5617,49856,0.99,8,822,236652
5618,147721,0.72,6,415,298455
5619,143701,0.76,3,509,106820
5620,53313,0.78,10,553,352158
5621,104363,0.98,2,755,316386
5622,91518,0.98,8,758,267628
5623,52579,0.98,8,765,365099
5624,144670,0.82,5,609,38467
5625,83786,0.88,13,690,166367
5626,121375,0.72,5,408,425371
5627,53491,0.72,5,417,496758
5628,126842,0.98,1,788,164993
5629,121503,0.7,8,386,275461
5630,65235,0.75,12,451,82296
5631,41781,1.0,1,321,325698
5632,50787,1.0,7,830,277244
5633,140005,0.98,8,799,145683
5634,117198,0.99,0,814,328143
5635,82959,0.72,9,422,57009
5636,102428,0.96,14,737,320346
5637,145274,0.98,2,790,327762
5638,61563,0.8,2,581,447417
5639,141468,0.75,1,497,201771
5640,34112,0.74,13,448,420814
5641,45256,0.7,3,390,145648
5642,67968,0.74,2,445,195637
5643,64233,0.88,1,685,438950
5644,115657,0.8,4,588,463419
5645,37487,0.92,12,701,55816
5646,42510,1.0,7,344,66864
5647,114544,0.96,11,745,131587
5648,106382,0.77,2,530,28788
5649,114762,0.96,9,746,151164
5650,100368,0.96,0,738,352805
5651,39975,0.98,11,794,316821
5652,129109,0.98,1,791,396463
5653,105151,0.88,3,700,251202
5654,142107,0.96,6,740,235584
5655,142603,0.83,9,646,113897
5656,26149,0.75,3,468,299929
5657,88476,0.83,9,650,342372
5658,116133,0.76,1,501,544
5659,27128,1.0,3,315,56110
5660,73529,0.7,8,351,370768
5661,59230,0.8,13,586,344669
5662,65292,0.98,8,771,137441
5663,50340,0.98,12,760,452176
5664,149839,0.75,3,458,140964
5665,40751,0.75,9,473,466790
5666,118980,0.82,8,620,177252
5667,133779,0.77,11,529,94079
5668,146944,0.8,11,587,326959
5669,113427,0.77,2,540,289745
5670,94304,1.0,11,333,289991
5671,135166,0.72,13,405,105049
5672,127555,0.7,13,388,174474
5673,25260,0.96,13,744,499540
5674,107722,0.76,12,503,426516
5675,90177,1.0,3,827,416212
5676,64622,0.98,10,751,419384
5677,62205,0.78,13,571,81748
5678,146724,1.0,3,840,440193
5679,105563,0.7,2,384,425351
5680,45728,1.0,13,321,26637
5681,32972,0.78,7,572,73555
5682,148010,1.0,3,343,496690
5683,114633,0.76,4,522,498532
5684,101896,0.8,9,583,367199
5685,79608,0.7,14,354,314634
5686,63903,0.92,1,714,43175
5687,52572,0.74,2,437,473797
5688,54801,0.83,4,641,162408
5689,70584,0.75,2,476,145510
5690,78309,0.75,1,452,214116
5691,58044,1.0,3,314,291886
5692,105710,1.0,13,310,104532
5693,96543,0.82,12,615,32058
5694,122796,0.92,12,718,50879
5695,99304,0.96,11,746,371098
5696,147209,0.72,13,414,377951
5697,115291,0.72,3,410,313090
5698,136361,1.0,2,307,229028
5699,88424,0.82,5,616,316834
5700,106220,0.92,9,711,98491
5701,26224,0.76,4,504,350482
5702,135489,0.85,9,667,327689
5703,75522,0.82,0,625,419848
5704,105236,0.96,7,735,405906
5705,71929,0.82,6,618,29436
5706,143423,0.72,10,425,108275
5707,96116,0.96,8,728,462759
5708,59670,0.77,2,541,428912
5709,147587,1.0,6,308,465277
5710,43609,0.92,15,705,219263
5711,61079,0.83,9,631,265370
5712,86671,0.82,3,625,59637
5713,29583,1.0,3,846,124530
5714,109522,0.88,7,685,310540
5715,111311,1.0,4,831,87647
5716,97089,1.0,12,311,254039
5717,85720,0.75,3,465,155596
5718,33748,0.8,10,578,271136
5719,52090,0.7,14,369,376639
5720,144491,0.75,11,486,15722
5721,34811,0.74,14,448,159213
5722,97023,0.98,8,764,198978
5723,109153,0.78,7,569,240459
5724,83077,0.83,2,648,289478
5725,57524,0.85,6,665,379130
5726,148320,1.0,7,317,82908
5727,67612,0.77,6,530,43836
5728,133582,0.7,7,385,29389
5729,33435,0.77,7,530,221514
5730,149965,0.7,15,356,276250
5731,65710,0.98,12,772,416054
5732,51433,1.0,0,332,318080
5733,96847,0.88,14,694,71363
5734,125929,1.0,6,334,138873
5735,32541,0.8,11,597,132661
5736,132929,0.96,15,741,493547
5737,59498,0.78,9,561,395201
5738,108372,1.0,9,347,343948
5739,60408,0.76,0,509,381060
5740,148096,1.0,3,313,158293
5741,95384,0.75,1,487,358513
5742,45232,0.78,11,560,131730
5743,148515,0.7,8,384,340488
5744,112561,0.82,15,609,414772
5745,88538,0.8,1,580,287242
5746,108798,0.7,14,378,478786
5747,76757,0.96,3,726,257356
5748,125821,0.78,11,565,71497
5749,49975,0.7,11,359,217557
5750,29386,0.82,15,621,68030
5751,128887,1.0,8,322,76160
5752,32304,0.7,10,395,222432
5753,58812,0.99,3,809,407181
5754,123603,0.83,8,635,236145
5755,149118,0.92,10,712,55285
5756,67414,0.72,9,410,312313
5757,108120,0.7,15,353,462899
5758,66809,0.8,9,586,333377
5759,114406,0.98,9,753,411944
5760,106507,0.98,6,753,47735
5761,27455,0.7,15,382,148068
5762,102916,0.77,10,548,220424
5763,130753,0.74,8,438,371999
5764,47747,0.98,12,787,237717
5765,60845,0.85,13,674,402356
5766,101311,0.99,5,805,141608
5767,61578,0.78,11,568,351902
5768,33149,0.75,3,496,335147
5769,101715,0.75,11,498,455020
5770,132165,0.88,6,688,480279
5771,131481,0.98,13,793,485611
5772,145135,0.75,7,467,406830
5773,68280,0.88,15,697,65739
5774,48270,0.7,15,373,408461
5775,135342,0.75,5,472,345703
5776,33286,0.98,2,764,416911
5777,56012,0.85,14,661,102470
5778,118650,0.88,8,696,492684
5779,55837,0.82,11,602,180387
5780,149335,0.88,10,694,51422
5781,74140,0.88,3,697,130042
5782,147870,0.7,13,399,430256
5783,103079,0.96,11,726,78147
5784,103572,0.85,0,675,495616
5785,50332,0.75,9,470,157628
5786,70762,0.7,9,382,498389
5787,102309,0.72,9,406,268132
5788,30520,0.75,14,473,59841
5789,49628,0.96,7,750,203375
5790,58508,0.76,6,501,3797
5791,115935,1.0,15,316,122324
5792,137115,0.75,2,481,465995
5793,140563,0.83,8,647,158555
5794,147648,0.76,7,517,392934
5795,43999,0.92,1,711,486141
5796,107734,1.0,13,323,188572
5797,65521,0.8,4,596,274783
5798,125715,1.0,12,304,347900
5799,71197,0.98,4,795,119502
5800,122127,0.88,1,691,90860
5801,78494,0.88,13,693,20821
5802,29380,0.75,13,492,108610
5803,144545,0.76,10,516,350420
5804,141360,0.6,11,300,496580
5805,80611,0.99,2,825,384571
5806,50275,1.0,12,302,273316
5807,94738,0.7,11,397,139859
5808,59152,0.75,8,482,50781
5809,56526,0.99,12,814,231092
5810,49079,0.78,8,570,92101
5811,121272,0.88,12,676,443164
5812,43915,1.0,6,322,424341
5813,63232,0.88,9,678,278160
5814,108254,0.85,2,657,226172
5815,91136,0.82,3,610,50900
5816,148772,1.0,10,335,155963
5817,94886,0.82,8,617,196396
5818,132781,0.74,10,426,117689
5819,59849,0.74,11,450,404589
5820,68502,0.75,7,478,309275
5821,145420,0.77,7,533,196947
5822,42960,0.75,0,484,32617
5823,32198,0.82,8,617,344215
5824,102579,0.88,2,700,102325
5825,88177,0.83,11,651,157423
5826,53096,0.72,11,412,120830
5827,29746,0.75,3,492,441535
5828,65061,0.74,3,447,13738
5829,51345,0.83,6,650,168869
5830,122963,0.96,5,730,96310
5831,122658,0.85,13,665,68664
5832,78284,0.7,12,387,215169
5833,54887,0.98,13,769,64925
5834,101144,0.99,14,810,174432
5835,117758,0.7,4,388,1366
5836,140891,0.78,8,573,185812
5837,66211,1.0,2,328,142810
5838,80155,0.82,8,611,470039
5839,70870,0.75,3,464,362300
5840,35482,0.76,11,515,117939
5841,64889,0.99,0,818,51280
5842,83499,0.76,14,525,422425
5843,139855,1.0,3,339,267600
5844,137786,0.7,13,367,257449
5845,50505,0.75,5,495,86442
5846,143458,0.96,11,732,483595
5847,48910,0.75,7,476,187172
5848,147645,0.76,0,520,255338
5849,104561,0.99,12,807,369328
5850,146926,0.74,15,439,270644
5851,85853,0.8,4,596,302590
5852,121917,0.82,7,607,256245
5853,122547,0.98,7,771,15253
5854,125532,0.74,12,446,356452
5855,101835,0.83,4,635,481868
5856,26697,0.78,14,557,447505
5857,45699,0.99,14,819,133473
5858,102670,0.78,6,555,484960
5859,145030,0.72,1,417,155149
5860,127125,0.75,8,478,431860
5861,126344,0.74,6,427,394974
5862,99952,0.76,5,507,194580
5863,52795,0.8,2,592,240599
5864,99578,0.74,12,440,330833
5865,84031,0.98,7,773,141340
5866,126358,0.99,9,810,196671
5867,146398,0.96,10,734,362633
5868,134871,0.88,1,700,153637
5869,91591,0.7,5,358,490315
5870,138761,0.7,5,354,251512
5871,90113,0.98,14,761,11405
5872,144985,1.0,14,322,174540
5873,116932,0.76,2,525,145057
5874,53689,0.92,12,716,367469
5875,62801,0.75,4,491,442824
5876,125081,0.88,11,676,314948
5877,129257,0.8,12,585,433391
5878,118564,0.78,5,557,27800
5879,137412,1.0,15,329,262795
5880,125729,0.82,4,620,94800
5881,80678,1.0,9,322,482388
5882,82540,0.8,4,593,206405
5883,69701,0.77,11,544,93737
5884,78011,0.77,15,549,293519
5885,74223,0.72,4,422,83107
5886,44744,0.76,11,511,192367
5887,103189,0.75,13,473,89346
5888,143648,0.75,12,460,51180
5889,134503,0.7,12,381,393429
5890,92971,0.78,8,569,293402
5891,117761,0.82,2,608,399226
5892,64278,0.75,7,465,121829
5893,111434,0.83,15,635,158530
5894,126234,0.96,4,737,274327
5895,31530,0.88,8,697,160599
5896,109528,0.82,15,614,268997
5897,71418,0.78,5,569,477205
5898,142613,0.77,5,549,355231
5899,82381,1.0,11,842,159017
5900,64208,0.96,1,741,441860
5901,144372,0.78,13,557,444382
5902,143844,0.82,3,609,255851
5903,27874,0.7,10,392,471
5904,64522,0.83,6,652,480298
5905,34953,1.0,12,320,477418
5906,94222,1.0,4,322,399335
5907,57428,0.78,1,557,160444
5908,37582,0.92,11,718,345741
5909,30006,0.75,9,485,338382
5910,143864,0.76,0,519,410936
5911,56147,0.72,13,412,405793
5912,138853,0.98,3,756,15534
5913,107369,0.75,15,463,120816
5914,129097,0.96,2,730,214514
5915,142704,0.72,8,413,64964
5916,103262,0.83,13,634,469613
5917,47827,0.99,13,811,256645
5918,85073,0.7,12,353,373710
5919,101350,0.78,11,563,221995
5920,67239,0.98,14,770,226843
5921,110758,0.78,0,553,215830
5922,98110,0.85,7,665,450846
5923,46098,0.74,11,426,93818
5924,149872,0.8,14,599,457620
